NO,Season,NumGame,Team,Result,Rank,1Q,2Q,3Q,4Q,TotScore,2ptS,2ptA,2ptRatio,3ptS,3ptA,3ptRatio,FTS,FTA,FTRatio,RB,AS,ST,BL,FO,FB,TO,PPS,GD,FBP,POT,SCP,BP,MCP,MLM,TL,OFFRTG,DEFRTG,NETRTG,EFGRatio,TSRatio,ASTRatio,ASTTO,ASTRat,OREBRatio,DREBRatio,REBRatio,PACE,TOVRatio,POSS
3259,2324,67,Anyang,lose,9,17,23,18,22,80,20,41,48.8,10,32,31.3,10,13,76.9,24,17,8,0,18,1,5,17,2,2,17,12,36,8,1,57,105.7,130.4,-24.7,47.9,50.8,56.7,3.4,16.9,20,69.6,38.1,73.4,6,73.4
3260,2324,67,Wonju,win,1,28,31,19,19,97,30,46,65.2,9,18,50,10,10,100,39,26,5,7,21,1,13,26,0,2,5,17,50,11,23,2298,130.4,105.7,24.7,68,70.9,66.7,2,24.2,30.4,80,61.9,73.4,16,73.4
3261,2324,68,Goyang,win,8,16,20,24,24,84,16,34,47.1,14,34,41.2,10,12,83.3,33,21,3,2,22,6,6,8,4,13,14,4,7,10,10,918,114.6,104.3,10.3,54.4,57.3,70,3.5,20.9,18.8,67.5,45.8,71.5,7.6,71.5
3262,2324,68,SK,lose,4,23,21,14,19,77,21,44,47.7,7,25,28,14,20,70,39,19,4,4,20,5,9,15,0,9,7,16,23,8,10,1320,104.3,114.6,-10.3,45.7,49.5,67.9,2.1,18,32.5,81.3,54.2,71.5,10.4,71.5
3263,2324,69,Busan,win,5,27,20,27,17,91,28,50,56,6,16,37.5,17,21,81,37,17,7,0,16,11,14,23,3,22,18,8,15,10,17,2028,112,101.9,10.1,56.1,60.5,50,1.2,16,23.5,70.7,49.3,80.9,15.7,80.9
3264,2324,69,Ulsan,lose,6,26,16,16,26,84,29,47,61.7,6,28,21.4,8,10,80,38,21,10,2,25,8,15,20,1,16,11,13,39,8,4,156,101.9,112,-10.1,50.7,52.9,60,1.4,18.2,29.3,76.5,50.7,80.9,15.9,80.9
3265,2324,70,Suwon,win,3,25,28,19,21,93,20,37,54.1,14,33,42.4,11,16,68.8,36,20,10,5,20,4,13,16,0,6,10,13,45,9,18,2191,120.7,117.5,3.3,58.6,60.4,58.8,1.5,18.2,35.1,56.1,46.2,74.9,14.4,74.9
3266,2324,70,Changwon,lose,2,18,23,25,22,88,20,40,50,12,31,38.7,12,18,66.7,42,22,4,0,16,5,14,18,3,13,11,20,33,7,4,108,117.5,120.7,-3.3,53.5,55.8,68.8,1.6,19.1,43.9,64.9,53.8,74.9,15.1,74.9
3267,2324,71,Goyang,win,8,27,22,24,13,86,22,35,62.9,11,30,36.7,9,11,81.8,24,21,5,2,15,1,6,19,0,2,22,11,22,10,13,1970,121.4,114.7,6.7,59.2,61.6,63.6,3.5,21.7,16.1,67.9,40.7,69.4,7.9,69.4
3268,2324,71,Anyang,lose,9,24,17,25,16,82,20,36,55.6,12,29,41.4,6,8,75,35,17,4,1,17,1,12,16,0,2,6,10,20,7,6,294,114.7,121.4,-6.7,58.5,59.8,53.1,1.4,17.4,32.1,83.9,59.3,69.4,14.9,69.4
3269,2324,72,Busan,lose,5,25,17,17,12,71,20,40,50,6,24,25,13,18,72.2,32,14,7,1,16,3,15,19,1,6,16,9,10,8,4,449,90,108.4,-18.5,45.3,49.4,53.8,0.9,13.9,21.1,58.5,40.5,77.4,17.3,77.4
3270,2324,72,Suwon,win,3,25,18,29,13,85,27,42,64.3,9,34,26.5,4,10,40,47,25,13,2,23,6,15,25,0,12,18,23,37,7,15,1638,108.4,90,18.5,53.3,52.9,69.4,1.7,20.8,41.5,78.9,59.5,77.4,15.7,77.4
3271,2324,73,SK,lose,4,12,27,10,24,73,20,41,48.8,5,16,31.3,18,21,85.7,25,17,6,1,18,3,6,18,0,6,11,7,23,8,2,213,108.6,130.8,-22.2,48.2,55.1,68,2.8,19,16.1,50,35.2,64.5,8.3,64.5
3272,2324,73,Changwon,win,2,18,23,26,20,87,15,43,34.9,17,32,53.1,6,8,75,46,22,5,3,20,1,8,13,0,1,6,14,45,13,21,2097,130.8,108.6,22.2,54,55.4,68.8,2.8,20.3,50,83.9,64.8,64.5,9.2,64.5
3273,2324,74,SK,lose,4,12,27,10,24,73,20,41,48.8,5,16,31.3,18,21,85.7,25,17,6,1,18,3,6,18,0,6,11,7,23,8,2,213,108.6,130.8,-22.2,48.2,55.1,68,2.8,19,16.1,50,35.2,64.5,8.3,64.5
3274,2324,74,Changwon,win,2,18,23,26,20,87,15,43,34.9,17,32,53.1,6,8,75,46,22,5,3,20,1,8,13,0,1,6,14,45,13,21,2097,130.8,108.6,22.2,54,55.4,68.8,2.8,20.3,50,83.9,64.8,64.5,9.2,64.5
3275,2324,75,Anyang,lose,9,23,21,15,18,77,29,48,60.4,2,17,11.8,13,17,76.5,25,14,4,3,15,2,9,24,0,4,6,13,20,5,1,27,107.7,153.9,-46.2,49.2,53.1,45.2,1.6,14.7,29.4,50,39.1,69.3,11,69.3
3276,2324,75,Ulsan,win,6,26,26,32,24,108,36,58,62.1,8,16,50,12,14,85.7,39,26,9,0,20,5,5,28,0,10,12,23,31,13,35,2335,153.9,107.7,46.2,64.9,67.4,59.1,5.2,23.4,50,70.6,60.9,69.3,5.9,69.3
3277,2324,76,Samsung,lose,10,16,19,16,13,64,18,41,43.9,5,19,26.3,13,19,68.4,34,14,6,1,20,2,10,15,0,4,12,4,35,7,5,557,89.7,109.6,-19.9,42.5,46.8,60.9,1.4,15.2,18.9,75,46.6,69.9,12.8,69.9
3278,2324,76,Goyang,win,8,18,18,25,17,78,18,32,56.3,10,33,30.3,12,14,85.7,39,14,4,2,20,2,9,14,1,4,11,6,20,9,16,1685,109.6,89.7,19.9,50.8,54.8,50,1.6,14.9,25,81.1,53.4,69.9,11.2,69.9
3279,2324,77,Wonju,lose,1,23,16,21,10,70,24,46,52.2,4,21,19,10,16,62.5,27,17,7,2,18,4,8,20,1,8,7,12,18,9,5,717,92.1,119.5,-27.4,44.8,47.3,60.7,2.1,17.2,15.4,63.6,37.5,74.5,9.8,74.5
3280,2324,77,Changwon,win,2,23,21,21,26,91,26,42,61.9,10,29,34.5,9,14,64.3,45,20,5,1,20,4,11,20,0,8,13,7,21,9,22,1377,119.5,92.1,27.4,57.7,59,55.6,1.8,18.5,36.4,84.6,62.5,74.5,12.5,74.5
3281,2324,78,SK,lose,4,18,19,10,25,72,25,55,45.5,3,20,15,13,16,81.3,39,10,9,0,19,8,6,23,1,16,8,15,15,12,2,136,91.1,98,-6.9,39.3,43.9,35.7,1.7,10.2,20,76.9,46.4,75.9,6.8,75.9
3282,2324,78,Busan,win,5,20,22,20,12,74,24,41,58.5,4,25,16,14,17,82.4,45,17,4,4,18,10,11,20,0,20,4,6,21,6,15,1998,98,91.1,6.9,45.5,50.4,60.7,1.5,16.8,23.1,80,53.6,75.9,13,75.9
3283,2324,79,Daegu,lose,7,20,27,18,16,81,19,30,63.3,11,26,42.3,10,13,76.9,29,14,3,4,18,2,18,15,1,4,8,7,44,8,2,21,107,130.3,-23.4,63.4,65.6,46.7,0.8,14.9,16.7,71.4,49.2,74.7,22.6,74.7
3284,2324,79,Suwon,win,3,30,30,21,18,99,24,37,64.9,15,37,40.5,6,9,66.7,30,26,14,4,20,7,8,19,0,16,33,8,33,12,22,2335,130.3,107,23.4,62.8,63.5,66.7,3.3,23.2,28.6,83.3,50.8,74.7,9.3,74.7
3285,2324,80,Ulsan,lose,6,20,14,21,11,66,17,42,40.5,8,20,40,8,13,61.5,35,19,6,1,20,6,11,12,2,14,8,13,5,8,9,819,96,96.7,-0.7,46.8,48.7,76,1.7,19.4,27.8,69.4,48.6,68.4,14,68.4
3286,2324,80,Goyang,win,8,21,21,10,19,71,16,36,44.4,10,34,29.4,9,10,90,37,13,5,2,17,0,10,11,3,0,15,17,22,11,10,1333,96.7,96,0.7,44.3,47.7,50,1.3,13.3,30.6,72.2,51.4,68.4,11.8,68.4
3287,2324,81,SK,win,4,27,9,22,27,85,19,38,50,13,29,44.8,8,11,72.7,32,23,12,3,10,2,8,18,1,3,10,3,21,12,16,1564,113.6,92,21.6,57.5,59.2,71.9,2.9,22.4,15.2,79.4,47.8,75,10,75
3288,2324,81,Anyang,lose,9,14,26,14,17,71,19,40,47.5,10,24,41.7,3,5,60,35,16,6,2,16,4,18,19,0,10,15,12,33,9,6,616,92,113.6,-21.6,53.1,53.6,55.2,0.9,16,20.6,84.8,52.2,75,21.4,75
3289,2324,82,Busan,win,5,21,16,23,17,77,24,52,46.2,4,17,23.5,17,22,77.3,40,14,5,4,19,6,8,21,3,12,11,14,26,10,14,1957,103.1,97.2,5.9,43.5,48.9,50,1.8,13.9,31.6,71.8,51.9,72.8,9.2,72.8
3290,2324,82,Samsung,lose,10,19,17,16,22,74,16,36,44.4,11,34,32.4,9,14,64.3,37,20,6,1,23,0,11,16,0,0,7,14,53,9,6,333,97.2,103.1,-5.9,46.4,48.6,74.1,1.8,18.7,28.2,68.4,48.1,72.8,12.6,72.8
3291,2324,83,Wonju,win,1,25,25,19,19,88,23,43,53.5,12,22,54.5,6,7,85.7,33,22,9,3,20,6,14,20,1,13,16,11,22,10,23,2339,118.8,97,21.8,63.1,64.6,62.9,1.6,21.1,28.6,62.5,48.5,72.1,17.1,72.1
3292,2324,83,Daegu,lose,7,17,18,16,23,74,20,49,40.8,8,27,29.6,10,12,83.3,35,9,6,3,19,2,10,19,2,4,12,20,32,8,0,0,97,118.8,-21.8,42.1,45.5,32.1,0.9,9,37.5,71.4,51.5,72.1,11,72.1
3293,2324,84,Suwon,win,3,28,23,19,16,86,27,44,61.4,6,31,19.4,14,18,77.8,31,21,6,2,19,2,5,22,1,4,19,26,46,14,16,2021,117.9,112.8,5.2,48,51.9,63.6,4.2,19.3,41.7,57.1,48.4,68.6,5.7,68.6
3294,2324,84,Goyang,lose,8,23,17,27,14,81,18,29,62.1,12,33,36.4,9,11,81.8,33,19,3,2,20,1,17,15,1,2,6,13,14,12,3,212,112.8,117.9,-5.2,58.1,60.6,63.3,1.1,18.5,42.9,58.3,51.6,68.6,20.3,68.6
3295,2324,85,Samsung,lose,10,14,21,22,25,82,22,46,47.8,11,29,37.9,5,11,45.5,33,15,6,4,17,4,9,20,1,7,8,11,34,9,1,27,104,121.9,-17.8,51.3,51.4,45.5,1.7,14.4,26.3,71.9,47.1,76.5,10.1,76.5
3296,2324,85,Changwon,win,2,24,19,22,30,95,35,56,62.5,6,19,31.6,7,9,77.8,37,22,6,2,18,10,8,25,0,22,9,12,31,11,20,2348,121.9,104,17.8,58.7,60.2,53.7,2.8,20.2,28.1,73.7,52.9,76.5,9.2,76.5
3297,2324,86,Changwon,win,2,19,25,25,16,85,19,41,46.3,9,20,45,20,23,87,33,18,7,1,19,4,9,15,3,8,19,7,15,7,9,1654,121.2,113.8,7.4,53.3,59.8,64.3,2,18.3,32.3,71.9,52.4,69.2,11.2,69.2
3298,2324,86,Busan,lose,5,19,27,16,19,81,23,45,51.1,9,17,52.9,8,14,57.1,30,13,2,2,23,2,12,19,2,2,8,12,38,7,5,458,113.8,121.2,-7.4,58.9,59.4,40.6,1.1,14,28.1,67.7,47.6,69.2,15,69.2
3299,2324,87,Ulsan,lose,6,20,20,14,21,75,16,34,47.1,11,31,35.5,10,15,66.7,35,13,5,0,19,1,12,13,1,2,7,9,43,7,6,665,99.2,104.4,-5.2,50,52.4,48.1,1.1,13.5,25.8,90,57.4,72.9,14.4,72.9
3300,2324,87,SK,win,4,22,15,17,24,78,22,42,52.4,6,18,33.3,16,22,72.7,26,18,6,2,20,5,8,19,0,10,16,3,24,12,8,1422,104.4,99.2,5.2,51.7,56,64.3,2.3,18.8,10,74.2,42.6,72.9,10.3,72.9
3301,2324,88,Goyang,lose,8,13,24,22,15,74,15,28,53.6,13,40,32.5,5,7,71.4,29,20,9,1,17,2,8,13,0,4,17,8,19,14,4,201,104.1,119.5,-15.4,50.7,52.1,71.4,2.5,20.2,22.2,77.8,46,67.9,10.1,67.9
3302,2324,88,Daegu,win,7,23,21,24,12,80,22,30,73.3,10,28,35.7,6,9,66.7,34,15,4,3,20,2,11,20,2,4,7,5,40,12,19,2138,119.5,104.1,15.4,63.8,64.6,46.9,1.4,17.1,22.2,77.8,54,67.9,15.1,67.9
3303,2324,89,Wonju,win,1,14,19,31,27,91,28,51,54.9,8,21,38.1,11,13,84.6,37,19,11,2,20,7,12,25,0,15,23,10,26,12,26,1459,114.1,83.5,30.7,55.6,58.5,52.8,1.6,17.5,26.3,65.9,46.8,78.2,13.4,78.2
3304,2324,89,Samsung,lose,10,21,10,14,22,67,22,49,44.9,5,23,21.7,8,12,66.7,42,16,8,1,19,4,17,20,1,8,9,17,17,10,11,848,83.5,114.1,-30.7,41,43.3,59.3,0.9,14.5,34.1,73.7,53.2,78.2,18,78.2
3305,2324,90,Ulsan,win,6,30,26,23,14,93,27,48,56.3,9,21,42.9,12,17,70.6,36,22,4,3,20,3,11,20,1,6,12,18,39,10,27,2370,124.9,108.5,16.4,58.7,60.8,61.1,2,20.1,41.9,67.6,55.4,71,12.6,71
3306,2324,90,Anyang,lose,9,20,14,25,19,78,25,43,58.1,6,23,26.1,10,18,55.6,29,15,6,4,21,4,9,23,1,8,9,12,43,7,0,0,108.5,124.9,-16.4,51.5,52.8,48.4,1.7,15.3,32.4,58.1,44.6,71,10.9,71
3307,2324,91,Changwon,win,2,23,19,26,16,84,21,34,61.8,10,28,35.7,12,21,57.1,40,12,6,1,22,4,15,16,0,10,11,12,34,8,17,2158,107.4,92.8,14.6,58.1,59,38.7,0.8,12.2,25,78,54.8,78.3,17.4,78.3
3308,2324,91,Suwon,lose,3,19,19,16,22,76,22,49,44.9,5,24,20.8,17,18,94.4,33,10,9,1,23,3,10,16,1,7,5,12,42,8,1,108,92.8,107.4,-14.6,40.4,47,37,1,9.9,22,75,45.2,78.3,11,78.3
3309,2324,92,Goyang,lose,8,16,25,14,21,76,19,30,63.3,11,34,32.4,5,7,71.4,28,21,5,3,17,3,9,18,1,7,11,8,30,7,8,877,115,128.8,-13.8,55.5,56.6,70,2.3,21.6,33.3,66.7,49.1,63.5,11.8,63.5
3310,2324,92,Daegu,win,7,19,17,22,26,84,20,36,55.6,13,27,48.1,5,5,100,29,18,5,3,18,1,9,18,1,2,16,9,47,8,10,1115,128.8,115,13.8,62.7,64.4,54.5,2,19.5,33.3,66.7,50.9,63.5,12.1,63.5
3311,2324,93,Wonju,win,1,25,27,22,14,88,24,44,54.5,10,24,41.7,10,21,47.6,40,19,8,1,19,7,12,21,0,12,12,15,30,8,18,1912,112.5,106,6.4,57.4,57,55.9,1.6,17.6,32.4,64.4,50.6,76.3,13.4,76.3
3312,2324,93,Anyang,lose,9,23,14,28,18,83,21,46,45.7,11,33,33.3,8,12,66.7,39,21,8,6,24,2,10,17,0,4,18,11,25,10,6,456,106,112.5,-6.4,47.5,49.2,65.6,2.1,18.2,35.6,67.6,49.4,76.3,10.6,76.3
3313,2324,94,Ulsan,lose,6,27,12,20,21,80,27,44,61.4,5,17,29.4,11,20,55,27,20,4,2,20,4,10,25,0,7,10,14,25,8,1,32,108.4,119.6,-11.2,56.6,57.3,62.5,2,20,20,53.8,39.1,71.8,12.5,71.8
3314,2324,94,Changwon,win,2,29,17,19,23,88,30,55,54.5,7,23,30.4,7,15,46.7,42,12,7,2,19,5,7,23,1,10,7,25,25,12,12,2236,119.6,108.4,11.2,51.9,52,32.4,1.7,11.6,46.2,80,60.9,71.8,7.6,71.8
3315,2324,95,Suwon,lose,3,16,32,23,23,94,23,43,53.5,12,38,31.6,12,14,85.7,31,20,7,1,26,4,9,16,1,9,15,13,31,7,11,1402,115.8,123.8,-7.9,50.6,53.9,57.1,2.2,17.2,35.7,48.5,41.3,77.1,9.4,77.1
3316,2324,95,Samsung,win,10,16,28,27,28,99,31,49,63.3,5,23,21.7,22,25,88,44,19,5,4,22,7,14,27,1,15,6,24,40,10,10,714,123.8,115.8,7.9,53.5,59.6,52.8,1.4,16.4,51.5,64.3,58.7,77.1,14.4,77.1
3317,2324,96,Wonju,win,1,21,26,26,18,91,17,33,51.5,17,38,44.7,6,8,75,31,18,7,1,14,3,8,14,0,5,14,12,20,9,9,1881,120.5,114.3,6.2,59.9,61.1,52.9,2.3,17.9,21.2,68.6,45.6,72,9.7,72
3318,2324,96,SK,lose,4,18,28,20,16,82,26,48,54.2,9,24,37.5,3,4,75,37,15,6,5,15,4,9,23,0,8,11,16,31,8,8,340,114.3,120.5,-6.2,54.9,55.6,42.9,1.7,15.3,31.4,78.8,54.4,72,10.9,72
3319,2324,97,Busan,win,5,22,15,18,19,93,26,49,53.1,7,25,28,20,28,71.4,50,22,2,4,20,6,9,23,0,10,12,13,39,10,12,1353,109,99.9,9.1,49.3,53.9,66.7,2.4,18.8,24.4,72.7,52.1,84.8,9.4,84.8
3320,2324,97,Daegu,lose,7,17,18,27,12,88,25,57,43.9,11,36,30.6,5,7,71.4,46,10,7,2,27,3,7,21,1,6,10,17,39,10,10,1111,99.9,109,-9.1,44.6,45.8,27.8,1.4,8.8,27.3,75.6,47.9,84.8,6.8,84.8
3321,2324,98,Daegu,lose,7,16,17,19,17,69,21,42,50,7,24,29.2,6,8,75,30,13,11,3,19,1,12,14,1,2,14,4,22,5,3,200,92.6,107.4,-14.8,47.7,49.6,46.4,1.1,13.8,20,67.6,43.5,73.6,14.7,73.6
3322,2324,98,SK,win,4,17,21,24,19,81,24,43,55.8,9,24,37.5,6,10,60,39,21,9,4,14,8,15,23,0,16,13,20,27,7,15,2037,107.4,92.6,14.8,56,56.7,63.6,1.4,19.6,32.4,80,56.5,73.6,17.4,73.6
3323,2324,99,Suwon,win,3,28,23,19,16,86,27,44,61.4,6,31,19.4,14,18,77.8,31,21,6,2,19,2,5,22,1,4,19,26,46,14,16,2021,117.9,112.8,5.2,48,51.9,63.6,4.2,19.3,41.7,57.1,48.4,68.6,5.7,68.6
3324,2324,99,Goyang,lose,8,23,17,27,14,81,18,29,62.1,12,33,36.4,9,11,81.8,33,19,3,2,20,1,17,15,1,2,6,13,14,12,3,212,112.8,117.9,-5.2,58.1,60.6,63.3,1.1,18.5,42.9,58.3,51.6,68.6,20.3,68.6
3325,2324,100,Busan,win,5,30,17,23,24,94,27,58,46.6,8,24,33.3,16,17,94.1,47,20,3,2,18,6,8,24,1,11,4,22,33,10,9,984,118.3,117.6,0.6,47.6,52.5,57.1,2.5,17,42.9,87.9,62.7,74.4,8.2,74.4
3326,2324,100,Wonju,lose,1,26,25,22,15,88,25,43,58.1,6,22,27.3,20,20,100,28,18,4,2,17,8,5,16,0,18,9,5,36,7,9,1080,117.6,118.3,-0.6,52.3,59.6,58.1,3.6,18.6,12.1,57.1,37.3,74.4,6.3,74.4
3327,2324,101,Anyang,win,9,18,26,27,13,84,22,42,52.4,10,23,43.5,10,11,90.9,39,19,3,2,22,3,9,19,1,6,11,17,39,9,21,1335,125.7,106.8,18.9,56.9,60.1,59.4,2.1,19.4,35.3,67.5,52.7,67.7,11.4,67.7
3328,2324,101,Samsung,lose,10,25,15,12,23,75,26,45,57.8,3,21,14.3,14,21,66.7,35,20,5,2,17,10,8,23,1,19,9,15,14,11,9,911,106.8,125.7,-18.9,46.2,49.8,69,2.5,19.4,32.5,64.7,47.3,67.7,9.6,67.7
3329,2324,102,Daegu,win,7,16,20,24,28,88,25,43,58.1,10,22,45.5,8,13,61.5,32,11,6,1,20,5,11,21,5,10,16,6,25,16,22,717,116.2,97,19.3,61.5,62.2,31.4,1,11.9,19.4,70.3,47.1,72.1,13.5,72.1
3330,2324,102,Changwon,lose,2,21,24,17,7,69,13,36,36.1,10,26,38.5,13,14,92.9,36,11,6,1,21,3,14,8,0,7,5,15,24,8,12,1554,97,116.2,-19.3,45.2,50.6,47.8,0.8,11.8,29.7,80.6,52.9,72.1,17,72.1
3331,2324,103,SK,win,4,28,20,16,21,85,28,55,50.9,9,26,34.6,2,6,33.3,43,23,9,2,17,3,12,26,0,6,19,15,21,8,19,2344,108.1,103.2,4.9,51.2,50.8,62.2,1.9,19.4,45.9,86.7,64.2,73.6,12.5,73.6
3332,2324,103,Ulsan,lose,6,18,22,23,14,77,22,43,51.2,7,18,38.9,12,15,80,24,21,9,4,14,8,11,17,0,18,13,2,44,10,1,16,103.2,108.1,-4.9,53.3,57,72.4,1.9,21.1,13.3,54.1,35.8,73.6,14,73.6
3333,2324,104,Wonju,lose,1,19,28,17,18,82,18,37,48.6,9,29,31,19,22,86.4,33,16,5,2,18,2,11,16,1,4,13,10,15,8,0,0,102.9,112.8,-9.9,47.7,54.2,59.3,1.5,15.6,20,61.9,42.9,77.3,12.7,77.3
3334,2324,104,Suwon,win,3,33,23,19,15,90,18,40,45,14,36,38.9,12,20,60,44,17,8,1,22,4,11,14,0,8,13,22,5,11,14,2360,112.8,102.9,9.9,51.3,53.1,53.1,1.5,15.1,38.1,80,57.1,77.3,11.5,77.3
3335,2324,105,Changwon,win,2,22,22,28,21,93,22,51,43.1,12,28,42.9,13,15,86.7,42,24,6,5,23,4,5,19,0,8,8,11,29,11,21,2217,121.4,93.6,27.8,50.6,54.3,70.6,4.8,20.9,32.6,65.1,48.8,75.7,5.5,75.7
3336,2324,105,Samsung,lose,10,16,11,31,17,75,25,56,44.6,4,19,21.1,13,23,56.5,44,12,2,3,19,0,10,21,0,0,4,14,23,5,2,128,93.6,121.4,-27.8,41.3,44.1,41.4,1.2,11.2,34.9,67.4,51.2,75.7,10.5,75.7
3337,2324,106,Busan,win,5,21,19,15,14,69,25,50,50,2,22,9.1,13,18,72.2,49,18,5,2,15,5,14,22,1,10,8,12,29,8,10,1961,90.9,81.2,9.6,38.9,43.2,66.7,1.3,16.1,41.9,72.1,57,72.9,14.9,72.9
3338,2324,106,Goyang,lose,8,16,18,15,12,61,19,43,44.2,7,30,23.3,2,7,28.6,37,16,9,3,21,0,11,14,1,0,10,16,18,8,2,103,81.2,90.9,-9.6,40.4,40.1,61.5,1.5,15.5,27.9,58.1,43,72.9,12.6,72.9
3339,2324,107,Anyang,lose,9,21,25,16,18,80,15,29,51.7,12,33,36.4,14,19,73.7,29,18,7,1,21,0,11,13,0,0,11,13,20,7,3,200,112.1,127.1,-15,53.2,56.9,66.7,1.6,18.1,30.3,57.6,43.9,70.1,13.5,70.1
3340,2324,107,Daegu,win,7,27,24,21,19,91,32,48,66.7,6,21,28.6,9,15,60,37,19,10,3,24,8,10,29,0,16,14,13,31,10,14,2137,127.1,112.1,15,59.4,60.2,50,1.9,18.2,42.4,69.7,56.1,70.1,11.7,70.1
3341,2324,108,Suwon,lose,3,21,19,17,14,71,14,34,41.2,10,33,30.3,13,19,68.4,39,18,4,0,16,0,10,11,0,0,0,11,30,11,3,348,98.1,121,-22.9,43.3,47.1,75,1.8,17.4,33.3,81.3,54.9,69.3,11.7,69.3
3342,2324,108,SK,win,4,27,14,20,24,85,24,41,58.5,8,21,38.1,13,21,61.9,32,21,8,3,21,7,5,18,0,13,14,10,27,9,16,1914,121,98.1,22.9,58.1,59.7,65.6,4.2,21.6,18.8,66.7,45.1,69.3,6.6,69.3
3343,2324,109,Ulsan,lose,6,26,21,11,23,81,27,54,50,3,15,20,18,25,72,36,24,6,3,23,3,11,24,1,7,12,9,6,12,14,1665,100,109.5,-9.5,45.7,50.6,80,2.2,20.9,30.3,68.4,50.7,76.2,12.1,76.2
3344,2324,109,Busan,win,5,15,20,26,23,84,20,44,45.5,10,24,41.7,14,22,63.6,35,26,4,3,23,2,11,20,2,4,5,8,58,9,6,586,109.5,100,9.5,51.5,54.1,86.7,2.4,22.7,31.6,69.7,49.3,76.2,12.4,76.2
3345,2324,110,Daegu,lose,7,18,19,19,16,72,25,43,58.1,5,24,20.8,7,13,53.8,22,10,8,3,22,6,9,19,3,13,19,2,28,7,0,0,91.5,111.1,-19.7,48.5,49.5,33.3,1.1,10.9,8.8,51.4,31,75.3,11,75.3
3346,2324,110,Wonju,win,1,22,26,26,11,85,28,48,58.3,5,25,20,14,17,82.4,49,19,7,1,22,4,14,23,0,8,4,25,21,8,21,2354,111.1,91.5,19.7,48.6,52.8,57.6,1.4,16.7,48.6,91.2,69,75.3,14.8,75.3
3347,2324,111,Goyang,lose,8,11,15,23,21,70,19,30,63.3,7,27,25.9,11,14,78.6,33,14,5,6,15,1,16,15,1,2,15,6,15,14,1,27,97,114.2,-17.1,51.8,55.4,53.8,0.9,15,24.1,74.3,51.6,69.7,20.2,69.7
3348,2324,111,SK,win,4,29,21,14,16,80,22,39,56.4,10,29,34.5,6,7,85.7,31,17,10,0,16,8,8,21,0,17,16,9,24,16,28,2327,114.2,97,17.1,54.4,56.3,53.1,2.1,17.7,25.7,75.9,48.4,69.7,10.1,69.7
3349,2324,112,Ulsan,win,6,22,26,23,23,94,25,42,59.5,9,19,47.4,17,21,81,38,25,10,4,22,6,18,20,0,13,20,10,48,13,20,1868,120.1,89,31.2,63.1,66.9,73.5,1.4,22.1,37,73.7,58.5,78.9,20.4,78.9
3350,2324,112,Suwon,lose,3,20,19,21,14,74,26,50,52,4,21,19,10,14,71.4,27,17,13,3,19,8,16,22,2,16,22,8,12,8,4,360,89,120.1,-31.2,45.1,48,56.7,1.1,15.4,26.3,63,41.5,78.9,17.2,78.9
3351,2324,113,Anyang,lose,9,20,23,12,20,75,22,45,48.9,7,22,31.8,10,15,66.7,32,19,5,5,14,5,13,21,0,10,6,16,7,5,5,732,100.5,138.5,-38,48.5,51,65.5,1.5,18,31.6,64.5,46.4,73.4,15,73.4
3352,2324,113,Busan,win,5,19,29,31,25,104,30,43,69.8,13,32,40.6,5,7,71.4,37,27,6,1,19,7,8,28,1,15,17,13,56,14,33,1386,138.5,100.5,38,66,66.6,62.8,3.4,23.9,35.5,68.4,53.6,73.4,9.3,73.4
3353,2324,114,Changwon,lose,2,17,20,10,15,62,10,24,41.7,8,25,32,18,24,75,38,13,6,1,16,1,24,7,0,2,3,10,16,11,12,1126,83.2,87.3,-4.2,44.9,52,72.2,0.5,13.5,30,72.5,54.3,71.8,28.7,71.8
3354,2324,114,SK,win,4,14,26,12,12,64,22,50,44,4,20,20,8,12,66.7,32,11,17,1,21,5,9,22,0,9,15,9,16,17,10,1258,87.3,83.2,4.2,40,42.5,42.3,1.2,11.5,27.5,70,45.7,71.8,10.7,71.8
3355,2324,115,Goyang,lose,8,17,10,14,17,58,16,34,47.1,8,40,20,2,5,40,36,14,8,2,16,3,21,16,4,6,7,9,32,6,2,31,71.4,119.1,-47.7,37.8,38.1,58.3,0.7,12.6,36.4,71.4,50,76.5,21.6,76.5
3356,2324,115,Wonju,win,1,24,27,26,15,92,23,40,57.5,10,22,45.5,16,21,76.2,36,26,13,2,18,8,14,22,0,16,25,15,25,14,41,2308,119.1,71.4,47.7,61.3,64.6,78.8,1.9,23.4,28.6,63.6,50,76.5,16.4,76.5
3357,2324,116,Daegu,win,7,34,27,31,15,107,24,40,60,13,33,39.4,20,22,90.9,40,20,10,5,26,3,6,20,1,6,22,16,31,14,35,2300,134.3,104,30.3,59.6,64.7,54.1,3.3,18.4,31,68.9,54.1,77,6.8,77
3358,2324,116,Samsung,lose,10,24,22,11,25,82,19,45,42.2,7,22,31.8,23,27,85.2,34,15,3,0,21,0,14,18,2,0,6,14,26,9,1,18,104,134.3,-30.3,44,52,57.7,1.1,13.9,31.1,69,45.9,77,15.1,77
3359,2324,117,Goyang,lose,8,11,21,22,18,72,18,33,54.5,9,32,28.1,9,16,56.3,28,13,6,0,19,1,9,16,0,2,7,11,43,8,0,0,102.8,135.2,-32.4,48.5,50,48.1,1.4,13.8,27.5,56.7,40,67.4,11.1,67.4
